patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.008,0.003,0.018,0.014,0.018,0.001,0.05,0.082,0.082
0,500,0.004,0.015,0.017,0.013,0.013,0,0,0,0
1,0,2.773,0.246,4.354,3.732,3.396,0.001,0.05,0.082,0.082
1,500,1.739,1.675,1.602,1.543,1.51,0,0,0,0
2,0,1.461,0.127,4.17,2.595,2.595,0.001,0.05,0.067,0.067
2,500,1.277,1.268,1.266,1.52,1.266,0,0,0,0
3,0,1.812,0.126,2.638,2.645,3.953,0.001,0.05,0.06,0.06
3,500,1.317,1.307,1.306,1.306,1.306,0,0,0,0
4,0,1.317,0.145,2.265,2.62,4.304,0.001,0.05,0.062,0.062
4,500,1.891,3.206,2.886,2.662,2.479,0,0,0,0
5,0,2.345,0.972,3.689,3.59,3.362,0.001,0.05,0.059,0.059
5,500,1.803,1.704,1.656,1.588,1.376,0,0,0,0
6,0,1.318,0.146,2.435,2.624,2.624,0.001,0.05,0.061,0.061
6,500,1.317,1.564,1.308,1.308,3.196,0,0,0,0
7,0,1.318,0.441,2.349,2.621,2.619,0.001,0.05,0.062,0.062
7,500,1.349,1.315,1.853,1.314,1.314,0,0,0,0
8,0,1.316,0.182,2.378,2.612,2.615,0.001,0.05,0.059,0.059
8,500,1.315,3.62,2.012,1.308,3.21,0,0,0,0
9,0,1.317,0.78,3.976,2.621,2.619,0.001,0.05,0.06,0.06
9,500,1.316,1.305,1.305,1.399,2.35,0,0,0,0
