patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.00282,0.0023599999999999997,0.00844,0.00962,0.00974,0.001,0.04988,0.057640000000000004,0.057640000000000004
0,500,0.00206,0.008919999999999999,0.0087,0.00868,0.0087,0,0,0,0
1,0,1.12992,0.10914,1.87336,1.9307999999999998,1.93902,0.001,0.05,0.0591,0.0591
1,500,1.02632,1.01834,1.01538,1.01402,1.01794,0,0,0,0
2,0,1.01494,0.07694,1.8536400000000002,1.88558,1.8830799999999999,0.001,0.048159999999999994,0.0514,0.0514
2,500,1.00654,0.99734,0.9982000000000001,1.00796,0.99626,0,0,0,0
3,0,1.0331199999999998,0.08328,1.85006,1.89298,1.9298199999999999,0.001,0.04754,0.04906,0.04906
3,500,1.01386,1.00606,1.00462,1.00448,1.00488,0,0,0,0
4,0,1.01702,0.0883,1.83402,1.87776,1.92208,0.001,0.047259999999999996,0.04922,0.04922
4,500,1.03354,1.05022,1.05176,1.03832,1.03456,0,0,0,0
5,0,1.03498,0.12652,1.8269000000000002,1.85886,1.88018,0.00098,0.0445,0.045840000000000006,0.045840000000000006
5,500,1.0523,1.01538,1.0133400000000001,1.0132,1.00778,0,0,0,0
6,0,1.0152,0.08642,1.8395,1.8850799999999999,1.8749200000000001,0.001,0.046619999999999995,0.047939999999999997,0.047939999999999997
6,500,1.01474,1.01962,1.00914,1.0064,1.0508199999999999,0,0,0,0
7,0,1.01574,0.09358,1.8379400000000001,1.87498,1.8843599999999998,0.001,0.04672,0.048240000000000005,0.048240000000000005
7,500,1.01962,1.0110599999999998,1.04002,1.01168,1.00974,0,0,0,0
8,0,1.0150599999999999,0.08512,1.84088,1.87456,1.8741400000000001,0.001,0.04684000000000001,0.048100000000000004,0.048100000000000004
8,500,1.01266,1.05276,1.02282,1.0041799999999999,1.04918,0,0,0,0
9,0,1.01336,0.11542,1.8831,1.87378,1.8734000000000002,0.001,0.046520000000000006,0.04784,0.04784
9,500,1.01272,1.00572,1.00556,1.0066599999999999,1.0291199999999998,0,0,0,0
