patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.003,0.002,0.005,0.009,0.008,0.001,0.05,0.088,0.088
0,500,0.001,0.015,0.014,0.013,0.013,0,0,0,0
1,0,0.079,0.049,0.629,1.215,4.405,0.001,0.05,0.071,0.071
1,500,0.103,0.144,0.14,0.14,0.138,0,0,0,0
2,0,0.085,0.094,1.133,2.157,2.378,0.001,0.05,0.083,0.083
2,500,0.08,0.111,0.11,0.11,0.111,0,0,0,0
3,0,0.08,0.082,0.96,1.784,2.009,0.001,0.05,0.052,0.052
3,500,0.069,0.096,0.096,0.095,0.094,0,0,0,0
4,0,0.071,0.07,0.893,1.625,1.838,0.001,0.05,0.096,0.096
4,500,0.073,0.067,0.066,0.065,0.065,0,0,0,0
5,0,0.07,0.054,0.688,1.212,1.685,0.001,0.05,0.087,0.087
5,500,0.073,0.071,0.072,0.071,0.07,0,0,0,0
6,0,0.07,0.048,0.628,1.212,1.557,0.001,0.032,0.032,0.032
6,500,0.064,0.066,0.065,0.065,0.065,0,0,0,0
7,0,0.068,0.048,0.568,0.984,1.184,0.001,0.042,0.042,0.042
7,500,0.077,0.065,0.063,0.063,0.063,0,0,0,0
8,0,0.076,0.046,0.523,0.983,1.179,0.001,0.05,0.063,0.063
8,500,0.075,0.065,0.063,0.063,0.063,0,0,0,0
9,0,0.076,0.045,0.424,0.423,0.424,0.001,0.05,0.094,0.094
9,500,0.043,0.064,0.063,0.063,0.063,0,0,0,0
