patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.002,0.002,0.002,0.002,0.002,0.001,0.005,0.005,0.005
0,500,0.001,0.002,0.002,0.002,0.002,0,0,0,0
1,0,0.274,0.154,0.366,0.365,0.364,0.001,0.005,0.005,0.005
1,500,0.267,0.273,0.274,0.273,0.273,0,0,0,0
2,0,0.269,0.152,0.367,0.366,0.366,0.001,0.005,0.005,0.005
2,500,0.269,0.274,0.273,0.274,0.273,0,0,0,0
3,0,0.269,0.152,0.367,0.364,0.364,0.001,0.005,0.005,0.005
3,500,0.267,0.274,0.273,0.273,0.274,0,0,0,0
4,0,0.268,0.152,0.365,0.366,0.365,0.001,0.005,0.005,0.005
4,500,0.267,0.274,0.274,0.274,0.273,0,0,0,0
5,0,0.262,0.143,0.375,0.373,0.373,0.001,0.005,0.005,0.005
5,500,0.258,0.264,0.262,0.262,0.263,0,0,0,0
6,0,0.245,0.123,0.378,0.374,0.375,0.001,0.005,0.005,0.005
6,500,0.245,0.252,0.25,0.25,0.251,0,0,0,0
7,0,0.233,0.102,0.379,0.378,0.378,0.001,0.005,0.005,0.005
7,500,0.232,0.238,0.237,0.237,0.237,0,0,0,0
8,0,0.221,0.083,0.376,0.374,0.373,0.001,0.005,0.005,0.005
8,500,0.22,0.225,0.225,0.225,0.225,0,0,0,0
9,0,0.209,0.063,0.377,0.377,0.376,0.001,0.005,0.005,0.005
9,500,0.209,0.213,0.213,0.213,0.214,0,0,0,0
