patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.262,0.032,0.283,0.282,0.282,0.001,0.004,0.004,0.004
0,1,500,0.265,0.293,0.292,0.292,0.292,0,0,0,0
0,2,0,0.265,0.044,0.285,0.284,0.285,0.001,0.004,0.004,0.004
0,2,500,0.265,0.294,0.295,0.294,0.293,0,0,0,0
0,3,0,0.266,0.057,0.285,0.286,0.286,0.001,0.004,0.004,0.004
0,3,500,0.263,0.295,0.295,0.294,0.295,0,0,0,0
1,3,0,0.526,0.046,0.29,0.289,0.288,0.001,0.004,0.004,0.004
1,3,500,0.528,0.304,0.306,0.303,0.302,0,0,0,0
0,4,0,0.267,0.059,0.291,0.289,0.288,0.001,0.004,0.004,0.004
0,4,500,0.267,0.302,0.299,0.299,0.298,0,0,0,0
2,4,0,0.534,0.058,0.292,0.293,0.292,0.001,0.004,0.004,0.004
2,4,500,0.528,0.306,0.302,0.302,0.302,0,0,0,0
0,5,0,0.255,0.059,0.295,0.29,0.29,0.001,0.004,0.004,0.004
0,5,500,0.255,0.302,0.301,0.299,0.3,0,0,0,0
2,5,0,0.533,0.058,0.294,0.293,0.291,0.001,0.006,0.006,0.006
2,5,500,0.528,0.304,0.303,0.303,0.301,0,0,0,0
0,6,0,0.242,0.057,0.293,0.292,0.29,0.001,0.004,0.004,0.004
0,6,500,0.242,0.301,0.299,0.3,0.3,0,0,0,0
3,6,0,0.522,0.063,0.29,0.289,0.29,0.001,0.006,0.006,0.006
3,6,500,0.518,0.302,0.299,0.301,0.3,0,0,0,0
0,7,0,0.229,0.062,0.292,0.291,0.291,0.001,0.004,0.004,0.004
0,7,500,0.228,0.301,0.303,0.301,0.301,0,0,0,0
3,7,0,0.504,0.063,0.291,0.29,0.289,0.001,0.008,0.008,0.008
3,7,500,0.506,0.301,0.301,0.3,0.3,0,0,0,0
0,8,0,0.216,0.064,0.293,0.292,0.292,0.001,0.004,0.004,0.004
0,8,500,0.216,0.304,0.302,0.302,0.302,0,0,0,0
4,8,0,0.481,0.065,0.294,0.293,0.294,0.001,0.008,0.008,0.008
4,8,500,0.481,0.306,0.302,0.301,0.3,0,0,0,0
0,9,0,0.204,0.064,0.296,0.294,0.294,0.001,0.004,0.004,0.004
0,9,500,0.205,0.308,0.307,0.304,0.304,0,0,0,0
4,9,0,0.47,0.065,0.294,0.292,0.291,0.001,0.012,0.012,0.012
4,9,500,0.471,0.304,0.302,0.301,0.301,0,0,0,0
