patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.407,0.115,0.401,0.427,0.43,0.001,0.002,0.002,0.002
0,1,500,0.408,0.412,0.437,0.442,0.452,0,0,0,0
0,2,0,0.432,0.114,0.436,0.427,1.074,0.001,0.003,0.003,0.003
0,2,500,0.434,0.45,0.442,0.442,0.443,0,0,0,0
0,3,0,0.443,0.125,0.423,0.421,0.42,0.001,0.003,0.003,0.003
0,3,500,0.412,0.452,1.018,0.444,0.444,0,0,0,0
1,3,0,0.865,0.165,0.428,0.436,0.632,0.001,0.002,0.002,0.002
1,3,500,0.756,0.459,0.666,0.596,0.447,0,0,0,0
0,4,0,1.472,0.125,0.433,0.427,0.42,0.001,0.003,0.003,0.003
0,4,500,0.578,0.453,0.447,0.445,0.443,0,0,0,0
2,4,0,0.79,0.172,0.426,0.433,0.427,0.001,0.002,0.002,0.002
2,4,500,0.785,0.45,0.45,0.448,0.448,0,0,0,0
0,5,0,0.379,0.798,0.434,0.431,0.43,0.001,0.003,0.003,0.003
0,5,500,0.378,0.749,0.452,0.445,0.445,0,0,0,0
2,5,0,0.779,0.146,0.43,0.428,0.435,0.001,0.003,0.003,0.003
2,5,500,0.768,0.451,0.45,0.447,0.45,0,0,0,0
0,6,0,0.359,0.163,0.433,0.429,0.445,0.001,0.003,0.003,0.003
0,6,500,0.37,0.45,0.445,0.444,0.445,0,0,0,0
3,6,0,0.735,0.184,0.429,0.427,0.428,0.001,0.003,0.003,0.003
3,6,500,0.735,0.449,0.451,0.448,0.415,0,0,0,0
0,7,0,0.325,0.16,0.386,0.385,0.386,0.001,0.003,0.003,0.003
0,7,500,0.324,0.409,0.422,0.457,0.442,0,0,0,0
3,7,0,1.207,0.178,0.426,0.415,0.422,0.001,0.004,0.004,0.004
3,7,500,0.706,0.451,0.454,0.445,0.451,0,0,0,0
0,8,0,0.319,0.196,0.428,0.421,0.423,0.001,0.003,0.003,0.003
0,8,500,0.32,0.454,0.447,0.439,0.448,0,0,0,0
4,8,0,0.671,0.226,0.458,0.416,0.416,0.001,0.004,0.004,0.004
4,8,500,0.672,0.448,0.997,0.552,0.447,0,0,0,0
0,9,0,0.318,0.218,0.419,0.414,0.412,0.001,0.003,0.003,0.003
0,9,500,0.32,0.492,0.493,0.49,0.484,0,0,0,0
4,9,0,0.653,0.216,0.417,0.417,0.416,0.001,0.006,0.006,0.006
4,9,500,1.284,0.447,0.447,0.446,0.447,0,0,0,0
