patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.036,0.028,0.017,0.016,0.016,0.001,0.002,0.002,0.002
0,1,500,0.035,0.044,0.027,0.027,0.027,0,0,0,0
0,2,0,0.036,0.02,0.022,0.016,0.017,0.001,0.003,0.003,0.003
0,2,500,0.035,0.044,0.027,0.027,0.027,0,0,0,0
0,3,0,0.035,0.029,0.022,0.016,0.016,0.001,0.003,0.003,0.003
0,3,500,0.036,0.045,0.027,0.027,0.027,0,0,0,0
1,3,0,0.065,0.02,0.016,0.016,0.017,0.001,0.002,0.002,0.002
1,3,500,0.064,0.03,0.026,0.027,0.026,0,0,0,0
0,4,0,0.033,0.02,0.022,0.017,0.016,0.001,0.003,0.003,0.003
0,4,500,0.033,0.044,0.027,0.026,0.026,0,0,0,0
2,4,0,0.065,0.019,0.016,0.016,0.016,0.001,0.002,0.002,0.002
2,4,500,0.064,0.032,0.026,0.026,0.026,0,0,0,0
0,5,0,0.033,0.027,0.022,0.017,0.017,0.001,0.003,0.003,0.003
0,5,500,0.033,0.044,0.026,0.026,0.026,0,0,0,0
2,5,0,0.065,0.019,0.016,0.017,0.017,0.001,0.003,0.003,0.003
2,5,500,0.065,0.032,0.026,0.027,0.026,0,0,0,0
0,6,0,0.034,0.031,0.02,0.017,0.016,0.001,0.003,0.003,0.003
0,6,500,0.031,0.044,0.027,0.027,0.027,0,0,0,0
3,6,0,0.061,0.019,0.016,0.016,0.016,0.001,0.003,0.003,0.003
3,6,500,0.06,0.032,0.026,0.026,0.027,0,0,0,0
0,7,0,0.032,0.028,0.02,0.017,0.017,0.001,0.003,0.003,0.003
0,7,500,0.031,0.044,0.027,0.026,0.027,0,0,0,0
3,7,0,0.061,0.018,0.017,0.016,0.016,0.001,0.004,0.004,0.004
3,7,500,0.061,0.03,0.027,0.026,0.026,0,0,0,0
0,8,0,0.031,0.029,0.02,0.016,0.017,0.001,0.003,0.003,0.003
0,8,500,0.032,0.046,0.026,0.026,0.026,0,0,0,0
4,8,0,0.061,0.019,0.017,0.016,0.016,0.001,0.004,0.004,0.004
4,8,500,0.061,0.032,0.026,0.026,0.026,0,0,0,0
0,9,0,0.031,0.028,0.022,0.017,0.017,0.001,0.003,0.003,0.003
0,9,500,0.03,0.043,0.026,0.027,0.026,0,0,0,0
4,9,0,0.058,0.018,0.016,0.017,0.016,0.001,0.006,0.006,0.006
4,9,500,0.058,0.033,0.027,0.027,0.026,0,0,0,0
