patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.009,0.005,0.006,0.007,0.007,0.001,0.001,0.001,0.001
0,500,0.007,0.017,0.011,0.01,0.011,0,0,0,0
1,0,21.545,0.736,0.831,0.829,0.803,0.001,0.002,0.002,0.002
1,500,1.105,0.783,0.927,0.732,1.433,0,0,0,0
2,0,0.716,0.748,0.735,0.704,0.697,0.001,0.002,0.002,0.002
2,500,0.655,0.67,0.644,1.796,0.643,0,0,0,0
3,0,0.606,0.584,0.571,0.569,0.708,0.001,0.001,0.001,0.001
3,500,0.526,0.573,0.578,0.572,0.567,0,0,0,0
4,0,0.531,0.519,0.498,0.497,0.49,0.001,0.002,0.002,0.002
4,500,0.445,0.563,0.466,0.464,0.434,0,0,0,0
5,0,0.466,0.424,0.42,0.426,0.426,0.001,0.002,0.002,0.002
5,500,1.009,0.365,0.36,0.36,0.359,0,0,0,0
6,0,0.392,0.339,0.338,0.334,0.334,0.001,0.002,0.002,0.002
6,500,0.36,0.348,0.351,0.349,0.352,0,0,0,0
7,0,0.35,0.361,0.316,0.314,0.315,0.001,0.002,0.002,0.002
7,500,0.329,0.323,0.32,0.319,0.317,0,0,0,0
8,0,0.353,0.289,0.362,0.311,0.316,0.001,0.002,0.002,0.002
8,500,0.326,0.315,0.312,0.313,0.413,0,0,0,0
9,0,0.327,0.305,0.319,0.317,0.317,0.001,0.002,0.002,0.002
9,500,0.331,0.314,0.313,0.315,0.311,0,0,0,0
