patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.011,4.222,6.879,3.415,0.021,0.001,0.05,0.09,0.09
0,500,0.005,0.029,0.025,0.021,0.022,0,0,0,0
1,0,118.722,832.701,636.815,111.718,15.45,0.001,0.05,0.09,0.09
1,500,14.754,14.667,14.651,14.652,14.662,0,0,0,0
2,0,34.898,11.957,9.691,14.579,14.594,0.001,0.05,0.1,0.164
2,500,10.554,13.826,13.812,13.897,13.828,0,0,0,0
3,0,28.156,13.143,11.098,20.238,13.773,0.001,0.05,0.094,0.094
3,500,10.533,13.067,14.334,12.953,12.948,0,0,0,0
4,0,27.608,14.029,9.719,13.072,13.01,0.001,0.05,0.1,0.159
4,500,10.537,12.116,12.107,12.106,12.102,0,0,0,0
5,0,28.824,13.182,10.492,12.112,12.194,0.001,0.05,0.1,0.111
5,500,10.555,11.295,11.301,11.302,11.334,0,0,0,0
6,0,34.35,13.251,10.612,11.63,11.658,0.001,0.05,0.1,0.17
6,500,10.583,10.493,10.492,10.486,10.559,0,0,0,0
7,0,31.998,26.52,46.809,11.923,11.68,0.001,0.05,0.1,0.168
7,500,10.572,10.512,10.494,10.535,10.58,0,0,0,0
8,0,25.52,22.09,90.777,11.694,11.724,0.001,0.05,0.1,0.163
8,500,10.582,10.511,10.831,10.59,10.571,0,0,0,0
9,0,20.586,21.88,11.926,11.654,11.672,0.001,0.05,0.1,0.165
9,500,10.593,10.534,10.612,10.588,10.514,0,0,0,0
