patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.229,0.032,0.217,0.216,0.217,0.001,0.002,0.002,0.002
0,1,500,0.229,0.228,0.226,0.227,0.227,0,0,0,0
0,2,0,0.055,0.031,0.218,0.217,0.217,0.001,0.002,0.002,0.002
0,2,500,0.055,0.229,0.228,0.227,0.228,0,0,0,0
0,3,0,0.051,0.036,0.218,0.218,0.218,0.001,0.002,0.002,0.002
0,3,500,0.051,0.229,0.229,0.228,0.228,0,0,0,0
1,3,0,0.424,0.034,0.221,0.221,0.223,0.001,0.002,0.002,0.002
1,3,500,0.423,0.233,0.232,0.232,0.232,0,0,0,0
0,4,0,0.055,0.029,0.218,0.218,0.218,0.001,0.002,0.002,0.002
0,4,500,0.051,0.229,0.229,0.229,0.228,0,0,0,0
2,4,0,0.095,0.028,0.222,0.221,0.223,0.001,0.002,0.002,0.002
2,4,500,0.096,0.233,0.233,0.232,0.232,0,0,0,0
0,5,0,0.048,0.034,0.219,0.22,0.22,0.001,0.002,0.002,0.002
0,5,500,0.046,0.231,0.23,0.231,0.23,0,0,0,0
2,5,0,0.093,0.029,0.222,0.222,0.221,0.001,0.003,0.003,0.003
2,5,500,0.089,0.233,0.234,0.232,0.232,0,0,0,0
0,6,0,0.055,0.034,0.22,0.22,0.221,0.001,0.002,0.002,0.002
0,6,500,0.056,0.232,0.231,0.232,0.23,0,0,0,0
3,6,0,0.091,0.029,0.222,0.222,0.222,0.001,0.003,0.003,0.003
3,6,500,0.092,0.234,0.233,0.233,0.232,0,0,0,0
0,7,0,0.057,0.034,0.221,0.22,0.221,0.001,0.002,0.002,0.002
0,7,500,0.054,0.232,0.231,0.232,0.231,0,0,0,0
3,7,0,0.094,0.028,0.223,0.221,0.222,0.001,0.004,0.004,0.004
3,7,500,0.092,0.233,0.233,0.233,0.233,0,0,0,0
0,8,0,0.058,0.034,0.223,0.222,0.222,0.001,0.003,0.003,0.003
0,8,500,0.055,0.234,0.233,0.232,0.234,0,0,0,0
4,8,0,0.081,0.035,0.222,0.222,0.221,0.001,0.004,0.004,0.004
4,8,500,0.08,0.233,0.233,0.235,0.232,0,0,0,0
0,9,0,0.03,0.038,0.455,0.222,0.223,0.001,0.002,0.002,0.002
0,9,500,0.029,0.233,0.233,0.234,0.233,0,0,0,0
4,9,0,0.077,0.034,0.222,0.222,0.222,0.001,0.007,0.007,0.007
4,9,500,0.077,0.233,0.24,0.233,0.232,0,0,0,0
