patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,5.52926,3.3261999999999996,2.83222,5.7892600000000005,7.09204,0.001,0.036340000000000004,0.061619999999999994,0.07348
0,1,500,5.61496,6.3822,6.2701400000000005,6.2395,6.24158,0,0,0,0
0,2,0,3.5583,0.14418,1.36376,3.00554,6.25566,0.001,0.037899999999999996,0.06594,0.09728
0,2,500,3.5351999999999997,6.263319999999999,6.25038,6.25988,6.25474,0,0,0,0
0,3,0,3.31082,0.39796,1.58688,3.36908,6.26968,0.001,0.038520000000000006,0.06702,0.09872
0,3,500,3.2877199999999998,6.3406400000000005,6.29932,6.29326,6.26076,0,0,0,0
1,3,0,8.69972,0.2939,1.6131,3.0611599999999997,6.30964,0.001,0.03646,0.06196,0.0742
1,3,500,8.68754,6.38728,6.376180000000001,6.354439999999999,6.38974,0,0,0,0
0,4,0,3.9612600000000002,0.72984,1.98786,4.29176,6.2162,0.001,0.03824,0.06666,0.09190000000000001
0,4,500,3.9595,6.24622,6.24504,6.25302,6.241560000000001,0,0,0,0
2,4,0,7.53422,0.88088,2.2755,3.5656999999999996,6.38984,0.001,0.03628,0.06182,0.07392
2,4,500,7.584020000000001,6.481979999999999,6.42108,6.41868,6.41728,0,0,0,0
0,5,0,2.7933000000000003,0.9709,2.1551199999999997,4.2796,6.41504,0.001,0.0391,0.0692,0.10278
0,5,500,2.82064,6.26886,6.48472,6.33002,6.26732,0,0,0,0
2,5,0,6.266100000000001,0.83272,2.05112,2.98866,6.482,0.001,0.0399,0.0701,0.1128
2,5,500,6.2583400000000005,6.355899999999999,6.34362,6.3473999999999995,6.37562,0,0,0,0
0,6,0,2.625,1.2179,2.6171599999999997,4.61754,6.3118,0.001,0.039240000000000004,0.06952,0.10368000000000001
0,6,500,2.62658,6.30586,6.28484,6.28626,6.2847,0,0,0,0
3,6,0,5.88212,1.443,2.5461799999999997,3.46954,6.315060000000001,0.001,0.04032,0.07092,0.11342
3,6,500,5.91206,6.425520000000001,6.5334200000000004,6.370340000000001,6.6017399999999995,0,0,0,0
0,7,0,2.40368,1.53048,2.81278,4.9062600000000005,6.28336,0.001,0.03958,0.07008,0.10490000000000001
0,7,500,2.38728,6.33556,6.3342600000000004,6.33386,6.34382,0,0,0,0
3,7,0,5.65694,1.4348800000000002,2.4942399999999996,3.33238,6.36338,0.001,0.0417,0.07529999999999999,0.15062
3,7,500,5.64388,6.37384,6.3772,6.36988,6.36184,0,0,0,0
0,8,0,2.0416,1.77586,3.08942,5.33254,6.39116,0.001,0.03946,0.07032,0.106
0,8,500,2.0664000000000002,6.40496,6.38272,6.335979999999999,6.32606,0,0,0,0
4,8,0,5.9816400000000005,2.0039000000000002,3.10256,3.86816,6.3536,0.001,0.0417,0.07558,0.15159999999999998
4,8,500,6.006819999999999,6.41198,6.394,6.4196,6.3627,0,0,0,0
0,9,0,1.8591199999999999,2.0911,3.4363,5.741560000000001,6.3746599999999995,0.001,0.03928,0.0703,0.10564
0,9,500,1.8499,6.49482,6.48552,6.49296,6.4268,0,0,0,0
4,9,0,5.7846400000000004,1.95586,3.017,3.71538,6.32368,0.001,0.04356,0.08059999999999999,0.22676
4,9,500,5.8411,6.37648,6.37728,6.350899999999999,6.3796,0.00004,0.00124,0.00124,0.00124
