patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.001,0.001,0.005,0.006,0.006,0.001,0.037,0.037,0.037
0,500,0.001,0.009,0.008,0.008,0.008,0,0,0,0
1,0,5.381,0.322,1.639,2.686,2.489,0.001,0.03,0.03,0.03
1,500,0.4,0.432,0.425,0.408,0.4,0,0,0,0
2,0,0.056,0.084,1.275,1.867,1.794,0.001,0.033,0.033,0.033
2,500,0.056,0.328,0.324,0.325,0.326,0,0,0,0
3,0,0.302,0.077,1.336,1.508,1.465,0.001,0.033,0.033,0.033
3,500,0.048,0.215,0.214,0.213,0.214,0,0,0,0
4,0,0.057,0.087,0.864,1.051,1.051,0.001,0.033,0.033,0.033
4,500,0.061,0.215,0.213,0.213,0.215,0,0,0,0
5,0,0.091,0.117,0.875,1.034,1.034,0.001,0.031,0.031,0.031
5,500,0.05,0.215,0.213,0.213,0.214,0,0,0,0
6,0,0.06,0.087,0.741,1.014,1.007,0.001,0.033,0.033,0.033
6,500,0.052,0.215,0.213,0.221,0.214,0,0,0,0
7,0,0.061,0.1,0.738,1.04,1.024,0.001,0.006,0.006,0.006
7,500,0.06,0.216,0.214,0.223,0.214,0,0,0,0
8,0,0.059,0.094,0.724,1.031,0.992,0.001,0.007,0.007,0.007
8,500,0.052,0.218,0.215,0.293,0.215,0,0,0,0
9,0,0.06,0.074,0.676,0.988,0.924,0.001,0.006,0.006,0.006
9,500,0.043,0.218,0.214,0.214,0.214,0,0,0,0
