patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0,500,0.001,0.004,0.004,0.003,0.004,0,0,0,0
1,0,0.402,0.112,0.187,0.196,0.299,0.001,0.001,0.001,0.001
1,500,0.142,0.112,0.108,0.108,0.108,0,0,0,0
2,0,0.241,0.206,0.247,0.246,0.245,0.001,0.001,0.001,0.001
2,500,0.175,0.109,0.105,0.105,0.105,0,0,0,0
3,0,0.218,0.176,0.227,0.178,0.178,0.001,0.001,0.001,0.001
3,500,0.122,0.092,0.089,0.09,0.089,0,0,0,0
4,0,0.205,0.129,0.163,0.147,0.147,0.001,0.001,0.001,0.001
4,500,0.113,0.092,0.09,0.09,0.091,0,0,0,0
5,0,0.139,0.094,0.124,0.124,0.124,0.001,0.001,0.001,0.001
5,500,0.139,0.109,0.107,0.108,0.108,0,0,0,0
6,0,0.204,0.124,0.153,0.207,0.208,0.001,0.001,0.001,0.001
6,500,0.129,0.096,0.092,0.092,0.093,0,0,0,0
7,0,0.19,0.095,0.115,0.115,0.115,0.001,0.001,0.001,0.001
7,500,0.121,0.102,0.1,0.099,0.098,0,0,0,0
8,0,0.209,0.1,0.116,0.116,0.116,0.001,0.001,0.001,0.001
8,500,0.131,0.103,0.1,0.102,0.1,0,0,0,0
9,0,0.189,0.081,0.104,0.102,0.101,0.001,0.001,0.001,0.001
9,500,0.114,0.087,0.085,0.084,0.084,0,0,0,0
