patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.003,0.002,0.007,0.01,0.009,0.001,0.048,0.048,0.048
0,500,0.002,0.01,0.009,0.009,0.009,0,0,0,0
1,0,2.454,0.075,4.715,1.732,1.731,0.001,0.05,0.051,0.051
1,500,0.925,0.879,0.878,0.878,0.878,0,0,0,0
2,0,0.978,0.065,1.827,1.776,1.609,0.001,0.038,0.038,0.038
2,500,0.859,0.812,0.811,0.81,0.81,0,0,0,0
3,0,0.864,0.06,1.579,1.601,1.599,0.001,0.038,0.038,0.038
3,500,0.88,0.812,0.811,0.811,0.811,0,0,0,0
4,0,0.86,0.059,1.602,1.602,1.603,0.001,0.04,0.04,0.04
4,500,0.861,0.813,0.812,0.812,0.811,0,0,0,0
5,0,0.863,0.059,0.962,0.961,0.961,0.001,0.001,0.001,0.001
5,500,0.862,0.814,0.812,0.811,0.811,0,0,0,0
6,0,0.857,0.062,1.608,1.608,1.61,0.001,0.037,0.037,0.037
6,500,0.868,0.821,0.82,0.819,0.819,0,0,0,0
7,0,0.867,0.062,1.61,1.61,1.597,0.001,0.038,0.038,0.038
7,500,0.862,0.814,0.812,0.813,0.812,0,0,0,0
8,0,0.865,0.06,1.6,1.6,1.598,0.001,0.038,0.038,0.038
8,500,0.86,0.814,0.812,0.811,0.812,0,0,0,0
9,0,0.864,0.061,1.604,1.603,1.603,0.001,0.039,0.039,0.039
9,500,0.864,0.815,0.813,0.812,0.812,0,0,0,0
