patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.002,0.001,0.033,0.063,0.182,0.001,0.05,0.1,0.283
0,500,0.001,0.174,0.174,0.174,0.174,0,0,0,0
1,0,1.873,0.286,1.471,2.389,6.142,0.001,0.05,0.1,0.307
1,500,1.747,1.917,1.915,1.914,1.915,0,0,0,0
2,0,1.334,0.219,1.29,1.918,5.225,0.001,0.05,0.1,0.28
2,500,1.333,1.507,1.506,1.505,1.506,0,0,0,0
3,0,0.037,0.261,1.19,1.787,4.722,0.001,0.05,0.1,0.221
3,500,0.037,1.506,1.505,1.506,1.507,0,0,0,0
4,0,0.043,0.243,1.699,2.348,5.692,0.001,0.05,0.1,0.277
4,500,0.042,1.922,1.922,1.921,1.921,0,0,0,0
5,0,0.043,0.347,1.699,2.348,5.702,0.001,0.05,0.1,0.312
5,500,0.041,1.925,1.923,1.922,1.924,0,0,0,0
6,0,0.043,0.279,1.291,1.926,5.193,0.001,0.05,0.1,0.254
6,500,0.042,1.514,1.513,1.511,1.512,0,0,0,0
7,0,0.044,0.295,1.708,2.356,5.708,0.001,0.05,0.1,0.283
7,500,0.042,1.928,1.925,1.926,1.927,0,0,0,0
8,0,0.043,0.297,1.196,1.791,4.736,0.001,0.05,0.1,0.223
8,500,0.042,1.514,1.508,1.507,1.507,0,0,0,0
9,0,0.043,0.317,1.532,1.532,1.532,0.001,0.05,0.1,0.317
9,500,0.042,1.511,1.509,1.51,1.509,0,0,0,0
