patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.009,0.002,0.047,0.087,0.392,0.001,0.05,0.1,0.449
0,500,0.002,0.382,0.382,0.381,0.382,0,0,0,0
1,0,4.849,0.957,1.958,3.06,16.656,0.001,0.05,0.1,0.437
1,500,4.791,5.743,5.142,5.139,5.128,0,0,0,0
2,0,4.718,0.512,1.686,3.064,13.99,0.001,0.05,0.1,0.45
2,500,4.731,5.025,5.006,5.021,5.026,0,0,0,0
3,0,1.331,0.535,1.987,3.547,13.482,0.001,0.05,0.1,0.416
3,500,1.329,5.397,5.357,5.417,5.39,0,0,0,0
4,0,1.752,0.898,2.086,3.73,12.739,0.001,0.05,0.1,0.4
4,500,1.754,5.026,5.026,5.008,5.016,0,0,0,0
5,0,1.763,0.898,2.724,3.722,11.13,0.001,0.05,0.1,0.337
5,500,1.765,5.034,5.049,5.039,5.037,0,0,0,0
6,0,1.34,0.518,2.607,4.221,12.896,0.001,0.05,0.1,0.405
6,500,1.339,5.018,5.024,5.021,5.322,0,0,0,0
7,0,1.76,0.904,2.591,4.507,13.209,0.001,0.05,0.1,0.406
7,500,1.758,5.037,5.069,5.078,5.091,0,0,0,0
8,0,1.339,0.538,2.443,4.679,13.829,0.001,0.05,0.1,0.403
8,500,1.335,5.454,5.442,5.448,5.464,0,0,0,0
9,0,1.336,1.53,2.385,4.559,13.714,0.001,0.05,0.1,0.412
9,500,1.332,5.37,4.98,4.979,5.287,0,0,0,0
