patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.246,0.035,0.356,0.357,0.356,0.001,0.012,0.012,0.012
0,1,500,0.252,0.365,0.362,0.363,0.361,0,0,0,0
0,2,0,0.249,0.035,0.362,0.363,0.361,0.001,0.01,0.01,0.01
0,2,500,0.25,0.371,0.369,0.411,0.368,0,0,0,0
0,3,0,0.251,0.034,0.361,0.358,0.359,0.001,0.014,0.014,0.014
0,3,500,0.25,0.366,0.365,0.365,0.366,0,0,0,0
1,3,0,0.459,0.029,0.354,0.351,0.353,0.001,0.011,0.011,0.011
1,3,500,0.461,0.36,0.359,0.358,0.359,0,0,0,0
0,4,0,0.248,0.034,0.364,0.363,0.363,0.001,0.014,0.014,0.014
0,4,500,0.251,0.37,0.37,0.369,0.372,0,0,0,0
2,4,0,0.461,0.029,0.356,0.354,0.354,0.001,0.006,0.006,0.006
2,4,500,0.463,0.363,0.361,0.361,0.36,0,0,0,0
0,5,0,0.24,0.034,0.363,0.362,0.362,0.001,0.014,0.014,0.014
0,5,500,0.239,0.37,0.369,0.369,0.368,0,0,0,0
2,5,0,0.46,0.027,0.353,0.352,0.352,0.001,0.009,0.009,0.009
2,5,500,0.463,0.36,0.374,0.359,0.359,0,0,0,0
0,6,0,0.237,0.041,0.383,0.382,0.382,0.001,0.014,0.014,0.014
0,6,500,0.238,0.391,0.382,0.38,0.38,0,0,0,0
3,6,0,0.461,0.029,0.354,0.354,0.354,0.001,0.009,0.009,0.009
3,6,500,0.464,0.362,0.36,0.36,0.359,0,0,0,0
0,7,0,0.246,0.035,0.361,0.361,0.359,0.001,0.012,0.012,0.012
0,7,500,0.264,0.369,0.366,0.367,0.365,0,0,0,0
3,7,0,0.493,0.029,0.354,0.354,0.351,0.001,0.011,0.011,0.011
3,7,500,0.481,0.36,0.36,0.359,0.36,0,0,0,0
0,8,0,0.238,0.032,0.36,0.359,0.358,0.001,0.012,0.012,0.012
0,8,500,0.238,0.365,0.364,0.365,0.364,0,0,0,0
4,8,0,0.488,0.029,0.352,0.351,0.354,0.001,0.008,0.008,0.008
4,8,500,0.488,0.374,0.361,0.361,0.36,0,0,0,0
0,9,0,0.238,0.046,0.362,0.362,0.361,0.001,0.01,0.01,0.01
0,9,500,0.237,0.369,0.366,0.367,0.367,0,0,0,0
4,9,0,0.461,0.029,0.354,0.353,0.353,0.001,0.011,0.011,0.011
4,9,500,0.458,0.359,0.359,0.359,0.358,0,0,0,0
