patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.3041666666666667,0.0035,0.06716666666666667,0.08116666666666666,0.4851666666666667,0.001,0.05,0.1,0.4196666666666667
0,500,0.0023333333333333335,0.3626666666666667,0.3325,0.3325,0.33216666666666667,0,0,0,0
1,0,23.27916666666667,2.3626666666666667,27.340333333333334,29.305666666666667,179.20566666666664,0.001,0.05,0.1,0.4136666666666667
1,500,5.254833333333333,4.633166666666667,4.371833333333333,4.370333333333333,4.406,0,0,0,0
2,0,3.9328333333333334,0.2921666666666667,1.565,2.8595,11.5885,0.001,0.05,0.1,0.3855
2,500,3.956,4.189833333333333,4.1883333333333335,4.196666666666667,4.190666666666667,0,0,0,0
3,0,0.3045,0.3453333333333333,1.7633333333333332,3.1261666666666663,11.303333333333335,0.001,0.05,0.1,0.35
3,500,0.3101666666666667,5.247833333333333,4.922,4.621666666666667,4.397666666666667,0,0,0,0
4,0,0.3875,0.47533333333333333,2.4165,3.9848333333333334,11.652,0.001,0.05,0.1,0.352
4,500,0.3803333333333333,4.333333333333333,4.333333333333333,4.324833333333333,4.312666666666667,0,0,0,0
5,0,0.3836666666666667,0.469,2.044166666666667,3.4541666666666666,9.832166666666666,0.001,0.05,0.1,0.33066666666666666
5,500,0.381,4.354333333333333,4.325,4.3195,4.272666666666667,0,0,0,0
6,0,0.3113333333333333,0.3745,2.1196666666666664,3.7068333333333334,11.2295,0.001,0.05,0.1,0.3645
6,500,0.3081666666666667,4.208666666666667,4.2165,4.216666666666667,4.330166666666667,0,0,0,0
7,0,0.3691666666666667,0.4446666666666667,2.2438333333333333,3.9993333333333334,11.517833333333334,0.001,0.05,0.1,0.3815
7,500,0.3686666666666667,4.3505,4.364166666666667,4.359166666666667,4.372666666666667,0,0,0,0
8,0,0.2981666666666667,0.3761666666666667,2.1343333333333336,3.961,11.179833333333335,0.001,0.05,0.1,0.3631666666666667
8,500,0.2941666666666667,4.38,4.383666666666667,4.3615,4.304333333333333,0,0,0,0
9,0,0.2975,0.5651666666666666,2.2213333333333334,3.832,10.286166666666666,0.0008333333333333334,0.041666666666666664,0.08333333333333333,0.3268333333333333
9,500,0.3001666666666667,4.291833333333333,4.264166666666667,4.240833333333333,4.227833333333333,0,0,0,0
