patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.002,0.002,0.049,0.063,0.189,0.001,0.05,0.1,0.283
0,500,0.002,0.205,0.176,0.175,0.176,0,0,0,0
1,0,2.065,0.334,1.934,2.652,6.831,0.001,0.05,0.1,0.307
1,500,1.759,1.911,1.91,1.907,1.91,0,0,0,0
2,0,1.36,0.224,1.293,1.936,5.277,0.001,0.05,0.1,0.28
2,500,1.349,1.499,1.493,1.494,1.497,0,0,0,0
3,0,0.074,0.264,1.201,1.803,4.755,0.001,0.05,0.1,0.221
3,500,0.074,1.498,1.494,1.494,1.496,0,0,0,0
4,0,0.079,0.252,1.701,2.38,5.757,0.001,0.05,0.1,0.277
4,500,0.076,1.93,1.928,1.919,1.926,0,0,0,0
5,0,0.08,0.351,1.718,2.353,5.713,0.001,0.05,0.1,0.312
5,500,0.08,1.918,1.915,1.908,1.907,0,0,0,0
6,0,0.076,0.281,1.299,1.938,5.228,0.001,0.05,0.1,0.254
6,500,0.067,1.51,1.503,1.503,1.5,0,0,0,0
7,0,0.076,0.309,1.703,2.362,5.721,0.001,0.05,0.1,0.283
7,500,0.072,1.915,1.92,1.92,1.917,0,0,0,0
8,0,0.074,0.301,1.198,1.804,4.759,0.001,0.05,0.1,0.223
8,500,0.07,1.5,1.497,1.503,1.501,0,0,0,0
9,0,0.071,0.321,1.524,1.553,1.537,0.001,0.05,0.1,0.41
9,500,0.077,1.514,1.513,1.51,1.516,0,0,0,0
