patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.008,0.006,0.016,0.006,0.006,0.001,0.01,0.01,0.01
0,500,0.004,0.02,0.013,0.011,0.012,0,0,0,0
1,0,0.984,0.564,0.89,0.889,0.891,0.001,0.007,0.007,0.007
1,500,0.86,0.831,0.829,0.828,0.829,0,0,0,0
2,0,0.886,0.462,0.835,0.835,0.835,0.001,0.007,0.007,0.007
2,500,0.819,0.792,0.792,0.791,0.792,0,0,0,0
3,0,0.826,0.496,0.787,0.787,0.786,0.001,0.016,0.016,0.016
3,500,0.777,0.748,0.746,0.745,0.745,0,0,0,0
4,0,0.858,0.618,0.89,0.89,0.889,0.001,0.016,0.016,0.016
4,500,0.862,0.831,0.83,0.828,0.828,0,0,0,0
5,0,0.733,0.46,0.741,0.741,0.74,0.001,0.017,0.017,0.017
5,500,0.724,0.713,0.71,0.711,0.711,0,0,0,0
6,0,0.864,0.707,0.891,0.89,0.89,0.001,0.017,0.017,0.017
6,500,0.861,0.832,0.829,0.829,0.828,0,0,0,0
7,0,0.664,0.461,0.739,0.738,0.737,0.001,0.015,0.015,0.015
7,500,0.722,0.711,0.71,0.709,0.71,0,0,0,0
8,0,0.664,0.462,0.743,0.741,0.742,0.001,0.016,0.016,0.016
8,500,0.722,0.71,0.71,0.71,0.709,0,0,0,0
9,0,0.66,0.459,0.742,0.741,0.74,0.001,0.016,0.016,0.016
9,500,0.664,0.645,0.642,0.644,0.643,0,0,0,0
