patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
0,500,0.001,0.004,0.004,0.003,0.003,0,0,0,0
1,0,0.176,0.095,0.123,0.121,0.121,0.001,0.001,0.001,0.001
1,500,0.115,0.097,0.095,0.095,0.1,0,0,0,0
2,0,0.127,0.09,0.105,0.103,0.104,0.001,0.001,0.001,0.001
2,500,0.114,0.095,0.092,0.089,0.088,0,0,0,0
3,0,0.11,0.085,0.103,0.103,0.103,0.001,0.001,0.001,0.001
3,500,0.11,0.09,0.088,0.088,0.087,0,0,0,0
4,0,0.115,0.085,0.098,0.095,0.095,0.001,0.001,0.001,0.001
4,500,0.109,0.082,0.08,0.08,0.08,0,0,0,0
5,0,0.12,0.074,0.095,0.095,0.097,0.001,0.001,0.001,0.001
5,500,0.103,0.083,0.081,0.081,0.081,0,0,0,0
6,0,0.114,0.078,0.106,0.104,0.105,0.001,0.001,0.001,0.001
6,500,0.111,0.092,0.091,0.091,0.09,0,0,0,0
7,0,0.118,0.077,0.089,0.089,0.09,0.001,0.001,0.001,0.001
7,500,0.105,0.075,0.074,0.074,0.074,0,0,0,0
8,0,0.118,0.082,0.1,0.1,0.099,0.001,0.001,0.001,0.001
8,500,0.109,0.091,0.09,0.089,0.089,0,0,0,0
9,0,0.115,0.077,0.096,0.095,0.095,0.001,0.001,0.001,0.001
9,500,0.108,0.081,0.079,0.079,0.079,0,0,0,0
