patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.0028599999999999997,0.0030800000000000003,0.00262,0.00216,0.00248,0.001,0.00222,0.00222,0.00222
0,500,0.00252,0.007719999999999999,0.005860000000000001,0.006719999999999999,0.0062,0,0,0,0
1,0,0.39754,0.21022,0.32408,0.318,0.31842000000000004,0.001,0.00202,0.00202,0.00202
1,500,0.30951999999999996,0.29414,0.2922,0.2915,0.292,0,0,0,0
2,0,0.31758,0.18875999999999998,0.30548000000000003,0.30516000000000004,0.30486,0.001,0.00222,0.00222,0.00222
2,500,0.29738,0.2796,0.2779,0.27766,0.27764,0,0,0,0
3,0,0.30839999999999995,0.18928,0.29444,0.29418,0.29392,0.001,0.0023799999999999997,0.0023799999999999997,0.0023799999999999997
3,500,0.29134,0.27444,0.273,0.2729,0.2727,0,0,0,0
4,0,0.30022000000000004,0.19818,0.29374,0.29275999999999996,0.29281999999999997,0.00098,0.0023799999999999997,0.0023799999999999997,0.0023799999999999997
4,500,0.29052,0.27198,0.27018000000000003,0.26982,0.26996,0,0,0,0
5,0,0.29598,0.18344,0.27848,0.2793,0.28352,0.00098,0.00252,0.00252,0.00252
5,500,0.2764,0.25888,0.25727999999999995,0.25651999999999997,0.25645999999999997,0,0,0,0
6,0,0.28972000000000003,0.19922,0.27754,0.27798,0.2779,0.0009599999999999999,0.0024,0.0024,0.0024
6,500,0.27506,0.25698000000000004,0.25494,0.25478,0.25424,0,0,0,0
7,0,0.27136,0.1822,0.256,0.25556,0.25562,0.00098,0.0024,0.0024,0.0024
7,500,0.25578,0.23766,0.2363,0.23594,0.2355,0,0,0,0
8,0,0.26896,0.18175999999999998,0.24997999999999998,0.2505,0.24978,0.001,0.0025,0.0025,0.0025
8,500,0.24925999999999998,0.23084,0.22896,0.22884000000000002,0.22888,0,0,0,0
9,0,0.25394,0.18008000000000002,0.24584,0.24562,0.24552000000000002,0.00098,0.00244,0.00244,0.00244
9,500,0.24054,0.22286,0.22082,0.22069999999999998,0.2206,0,0,0,0
