patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.045,0.037,0.026,0.026,0.026,0,0,0,0
0,1,500,0.049,0.046,0.035,0.037,0.035,0,0,0,0
0,2,0,0.05,0.037,0.026,0.026,0.026,0,0,0,0
0,2,500,0.053,0.046,0.035,0.035,0.035,0,0,0,0
0,3,0,0.046,0.036,0.026,0.026,0.026,0,0,0,0
0,3,500,0.052,0.046,0.035,0.035,0.035,0,0,0,0
1,3,0,0.093,0.026,0.026,0.026,0.026,0,0,0,0
1,3,500,0.094,0.035,0.035,0.035,0.034,0,0,0,0
0,4,0,0.058,0.034,0.026,0.026,0.026,0,0,0,0
0,4,500,0.056,0.044,0.035,0.035,0.036,0,0,0,0
2,4,0,0.093,0.026,0.026,0.025,0.026,0,0,0,0
2,4,500,0.093,0.035,0.035,0.035,0.035,0,0,0,0
0,5,0,0.054,0.037,0.026,0.026,0.026,0,0,0,0
0,5,500,0.058,0.042,0.035,0.036,0.035,0,0,0,0
2,5,0,0.095,0.026,0.025,0.026,0.026,0,0,0,0
2,5,500,0.089,0.035,0.035,0.035,0.035,0,0,0,0
0,6,0,0.054,0.037,0.026,0.026,0.025,0,0,0,0
0,6,500,0.052,0.047,0.036,0.035,0.035,0,0,0,0
3,6,0,0.095,0.027,0.026,0.026,0.026,0,0,0,0
3,6,500,0.091,0.035,0.035,0.035,0.035,0,0,0,0
0,7,0,0.053,0.037,0.026,0.026,0.026,0,0,0,0
0,7,500,0.056,0.042,0.035,0.035,0.035,0,0,0,0
3,7,0,0.094,0.026,0.026,0.026,0.026,0,0,0,0
3,7,500,0.093,0.035,0.035,0.035,0.035,0,0,0,0
0,8,0,0.053,0.036,0.026,0.025,0.026,0,0,0,0
0,8,500,0.055,0.044,0.035,0.035,0.035,0,0,0,0
4,8,0,0.093,0.026,0.026,0.026,0.025,0,0,0,0
4,8,500,0.093,0.035,0.035,0.035,0.035,0,0,0,0
0,9,0,0.052,0.036,0.026,0.025,0.026,0,0,0,0
0,9,500,0.055,0.044,0.035,0.035,0.034,0,0,0,0
4,9,0,0.091,0.026,0.026,0.026,0.026,0,0,0,0
4,9,500,0.092,0.035,0.035,0.035,0.035,0,0,0,0
