patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,1.736,0.025,0.022,0.018,0.014,0.001,0.001,0.001,0.001
0,500,0.015,0.028,0.023,0.018,0.016,0,0,0,0
1,0,43.077,0.397,0.388,0.388,0.399,0.001,0.001,0.001,0.001
1,500,0.228,1.577,0.282,0.279,0.28,0,0,0,0
2,0,0.229,0.306,0.431,0.43,0.401,0.001,0.001,0.001,0.001
2,500,0.222,0.264,0.263,0.263,0.244,0,0,0,0
3,0,0.213,0.31,0.4,0.382,0.379,0.001,0.001,0.001,0.001
3,500,0.204,0.244,0.247,0.233,0.228,0,0,0,0
4,0,0.205,0.279,0.351,0.349,0.348,0.001,0.001,0.001,0.001
4,500,0.668,0.229,0.231,0.217,0.214,0,0,0,0
5,0,0.191,0.257,0.33,0.33,0.327,0.001,0.001,0.001,0.001
5,500,0.18,0.214,0.21,0.207,0.198,0,0,0,0
6,0,0.173,0.242,0.315,0.316,0.314,0.001,0.001,0.001,0.001
6,500,0.173,0.205,0.203,0.203,0.201,0,0,0,0
7,0,0.17,0.235,0.303,0.302,0.301,0.001,0.001,0.001,0.001
7,500,0.162,0.193,0.195,0.191,0.189,0,0,0,0
8,0,0.161,0.226,0.3,0.291,0.283,0.001,0.001,0.001,0.001
8,500,0.7,0.184,0.181,0.184,0.181,0,0,0,0
9,0,0.153,0.214,0.285,0.283,0.279,0.001,0.001,0.001,0.001
9,500,0.146,0.173,0.176,0.172,0.172,0,0,0,0
