patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.143,0.123,0.124,0.123,0.125,0,0,0,0
0,1,500,0.141,0.166,0.167,0.167,0.161,0,0,0,0
0,2,0,0.14,0.123,0.119,0.119,0.119,0,0,0,0
0,2,500,0.138,0.158,0.156,0.155,0.154,0,0,0,0
0,3,0,0.14,0.121,0.117,0.119,0.117,0,0,0,0
0,3,500,0.141,0.159,0.148,0.15,0.15,0,0,0,0
1,3,0,0.244,0.112,0.111,0.11,0.111,0,0,0,0
1,3,500,0.252,0.148,0.148,0.146,0.145,0,0,0,0
0,4,0,0.139,0.109,0.107,0.109,0.106,0,0,0,0
0,4,500,0.14,0.145,0.144,0.142,0.142,0,0,0,0
2,4,0,0.24,0.105,0.103,0.104,0.103,0,0,0,0
2,4,500,0.24,0.145,0.142,0.141,0.141,0,0,0,0
0,5,0,0.141,0.102,0.099,0.098,0.099,0,0,0,0
0,5,500,0.14,0.138,0.137,0.135,0.136,0,0,0,0
2,5,0,0.239,0.1,0.099,0.099,0.098,0,0,0,0
2,5,500,0.245,0.136,0.133,0.132,0.123,0,0,0,0
0,6,0,0.138,0.099,0.096,0.096,0.096,0,0,0,0
0,6,500,0.138,0.123,0.122,0.124,0.12,0,0,0,0
3,6,0,0.251,0.092,0.091,0.091,0.091,0,0,0,0
3,6,500,0.724,0.118,0.116,0.117,0.117,0,0,0,0
0,7,0,0.14,0.095,0.094,0.093,0.094,0,0,0,0
0,7,500,0.14,0.113,0.112,0.112,0.112,0,0,0,0
3,7,0,0.24,0.092,0.09,0.091,0.09,0,0,0,0
3,7,500,0.24,0.117,0.116,0.116,0.117,0,0,0,0
0,8,0,0.14,0.095,0.093,0.093,0.094,0,0,0,0
0,8,500,0.14,0.113,0.112,0.112,0.112,0,0,0,0
4,8,0,0.246,0.099,0.098,0.096,0.096,0,0,0,0
4,8,500,0.238,0.116,0.117,0.116,0.117,0,0,0,0
0,9,0,0.141,0.094,0.093,0.093,0.094,0,0,0,0
0,9,500,0.14,0.115,0.112,0.112,0.112,0,0,0,0
4,9,0,0.241,0.098,0.096,0.096,0.096,0,0,0,0
4,9,500,0.241,0.117,0.117,0.117,0.117,0,0,0,0
