patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001
0,500,0.001,0.001,0.001,0.002,0.002,0,0,0,0
1,0,0.076,0.068,0.061,0.062,0.079,0.001,0.001,0.001,0.001
1,500,0.076,0.061,0.04,0.04,0.04,0,0,0,0
2,0,0.052,0.046,0.055,0.055,0.055,0.001,0.001,0.001,0.001
2,500,0.056,0.048,0.044,0.044,0.043,0,0,0,0
3,0,0.055,0.043,0.055,0.055,0.054,0.001,0.001,0.001,0.001
3,500,0.054,0.048,0.04,0.04,0.04,0,0,0,0
4,0,0.055,0.048,0.057,0.056,0.055,0.001,0.001,0.001,0.001
4,500,0.055,0.049,0.041,0.04,0.041,0,0,0,0
5,0,0.054,0.047,0.056,0.055,0.056,0.001,0.001,0.001,0.001
5,500,0.058,0.05,0.04,0.042,0.04,0,0,0,0
6,0,0.055,0.046,0.057,0.056,0.056,0.001,0.001,0.001,0.001
6,500,0.06,0.049,0.041,0.04,0.04,0,0,0,0
7,0,0.054,0.047,0.057,0.056,0.057,0.001,0.001,0.001,0.001
7,500,0.055,0.049,0.04,0.04,0.04,0,0,0,0
8,0,0.054,0.047,0.057,0.057,0.056,0.001,0.001,0.001,0.001
8,500,0.055,0.049,0.04,0.04,0.04,0,0,0,0
9,0,0.052,0.049,0.057,0.056,0.055,0.001,0.001,0.001,0.001
9,500,0.053,0.051,0.04,0.04,0.04,0,0,0,0
