patch,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,0,4.038,0.006,4.521,1.909,24.491,0.001,0.05,0.1,1.738
0,500,0.005,0.938,0.956,1.044,2.359,0.001,0.05,0.1,1.238
1,0,62.28,7.714,18.288,20.181,1170.283,0.001,0.05,0.1,1.886
1,500,4.098,2.768,3.488,4.163,40.097,0.001,0.05,0.1,1.387
2,0,5.237,1.243,2.172,2.973,46.453,0.001,0.05,0.1,1.659
2,500,5.24,2.613,6.838,8.659,40.029,0.001,0.05,0.1,1.16
3,0,10.176,1.222,2.22,5.333,46.206,0.001,0.05,0.1,1.235
3,500,5.428,3.295,6.438,7.761,39.335,0.001,0.05,0.1,0.833
4,0,4.151,6.226,2.566,3.189,42.079,0.001,0.05,0.1,1.602
4,500,4.164,4.521,6.878,8.52,39.324,0.001,0.05,0.1,1.103
5,0,8.861,2.131,2.986,10.298,40.989,0.001,0.05,0.1,1.736
5,500,1.971,4.635,4.744,5.015,30.679,0.001,0.05,0.1,1.237
6,0,18.092,1.293,2.337,3.177,46.884,0.001,0.05,0.1,1.394
6,500,5.262,8.613,9.491,10.084,39.489,0.001,0.05,0.1,0.895
7,0,4.568,2.195,3.17,3.696,41.981,0.001,0.05,0.1,1.615
7,500,4.189,4.533,5.265,7.097,37.54,0.001,0.05,0.1,1.116
8,0,5.233,2.8,5.23,5.53,43.193,0.001,0.05,0.1,1.164
8,500,5.707,3.284,5.058,7.014,37.594,0.001,0.05,0.1,0.766
9,0,24.022,8.641,8.029,5.554,41.508,0.001,0.05,0.1,1.31
9,500,5.245,6.088,6.086,7.794,38.249,0.001,0.05,0.1,0.884
