patch_start,patch_end,offset,count-ms,lookup-mus-1,lookup-mus-50,lookup-mus-100,lookup-mus-inf,results1,results50,results100,resultsinf
0,1,0,0.065,1.666,3.006,3.783,3.782,0.001,0.05,0.083,0.083
0,1,500,0.065,3.589,3.587,3.586,3.587,0,0,0,0
0,2,0,0.176,0.201,1.713,3.261,3.258,0.001,0.05,0.064,0.064
0,2,500,0.167,3.265,3.255,3.255,3.257,0.001,0.047,0.047,0.047
0,3,0,0.152,0.026,0.868,1.613,3.397,0.001,0.05,0.1,0.156
0,3,500,0.155,4.169,3.416,3.412,3.376,0.001,0.05,0.082,0.082
1,3,0,0.317,0.027,0.427,0.818,3.652,0.001,0.05,0.1,0.171
1,3,500,0.315,3.316,3.316,3.314,3.315,0,0,0,0
0,4,0,0.06,0.068,2.496,1.97,3.625,0.001,0.05,0.093,0.093
0,4,500,0.064,3.287,3.286,3.29,3.29,0.001,0.05,0.066,0.066
2,4,0,0.336,0.017,0.411,0.801,3.311,0.001,0.05,0.089,0.089
2,4,500,0.533,3.317,3.316,3.377,3.318,0,0,0,0
0,5,0,0.064,0.047,1.767,1.977,3.339,0.001,0.05,0.1,0.181
0,5,500,0.061,3.371,3.35,3.343,3.355,0.001,0.044,0.044,0.044
2,5,0,0.259,0.018,0.41,0.8,3.318,0.001,0.05,0.1,0.104
2,5,500,0.262,3.32,3.349,3.345,3.344,0.001,0.05,0.1,0.229
0,6,0,0.101,0.062,1.64,2.68,3.365,0.001,0.05,0.063,0.063
0,6,500,0.097,3.35,3.346,3.347,3.374,0.001,0.042,0.042,0.042
3,6,0,0.221,0.018,0.709,2.097,3.331,0.001,0.05,0.1,0.141
3,6,500,0.223,3.314,3.315,3.316,3.347,0.001,0.05,0.1,0.25
0,7,0,0.035,0.045,1.388,1.593,3.341,0.001,0.05,0.099,0.099
0,7,500,0.034,3.708,3.685,3.668,3.324,0.001,0.039,0.039,0.039
3,7,0,0.216,0.018,0.71,2.099,3.312,0.001,0.05,0.1,0.141
3,7,500,0.215,3.314,3.313,3.312,3.314,0.001,0.05,0.1,0.457
0,8,0,0.083,0.02,1.506,2.141,3.472,0.001,0.05,0.1,0.145
0,8,500,0.074,3.479,3.478,3.478,3.474,0.001,0.05,0.06,0.06
4,8,0,0.277,0.02,1.828,2.262,3.302,0.001,0.05,0.097,0.097
4,8,500,0.243,3.647,3.647,3.645,3.647,0.001,0.05,0.1,0.408
0,9,0,0.064,0.027,0.239,2.145,3.381,0.001,0.05,0.074,0.074
0,9,500,0.057,3.374,3.384,3.375,3.372,0.001,0.05,0.093,0.093
4,9,0,0.228,0.019,0.275,2.254,3.302,0.001,0.05,0.1,0.113
4,9,500,0.228,3.304,3.305,3.303,3.307,0.001,0.05,0.1,0.885
